sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
64.804,4,3,2.844,0.049,-26.913
64.896,4,3,2.845,0.047,-26.013
64.997,4,3,2.846,0.045,-25.171
65.102,4,3,2.847,0.043,-24.329
65.203,4,3,2.848,0.041,-23.661
65.298,4,3,2.848,0.04,-23.094
65.394,4,3,2.849,0.039,-22.66
65.504,4,3,2.849,0.038,-22.25
65.596,4,3,2.85,0.037,-22.021
65.696,4,3,2.85,0.037,-21.872
65.797,4,3,2.85,0.037,-21.812
65.896,4,3,2.85,0.037,-21.806
65.942,4,4,2.851,0.036,-21.824
66.013,4,4,2.875,0.025,-21.923
66.095,4,4,2.899,0.015,-21.989
66.195,4,4,2.934,0.001,-22.117
66.295,4,4,2.972,-0.013,-22.295
66.394,4,4,3.005,-0.026,-22.491
66.499,4,4,3.042,-0.041,-22.776
66.595,4,4,3.072,-0.053,-23.043
66.695,4,4,3.106,-0.067,-23.407
66.802,4,4,3.143,-0.082,-23.854
66.907,4,4,3.176,-0.096,-24.32
66.996,4,4,3.205,-0.108,-24.762
67.096,4,4,3.239,-0.123,-25.404
67.194,4,4,3.271,-0.137,-26.114
67.296,4,4,3.3,-0.15,-26.849
67.405,4,4,3.337,-0.167,-27.855
67.497,4,4,3.364,-0.18,-28.657
67.599,4,4,3.394,-0.195,-29.589
67.695,4,4,3.421,-0.209,-30.522
67.795,4,4,3.45,-0.224,-31.564
67.901,4,4,3.482,-0.241,-32.838
67.994,4,4,3.506,-0.255,-33.712
68.094,4,4,3.534,-0.272,-34.69
68.197,4,4,3.561,-0.289,-35.646
68.294,4,4,3.586,-0.305,-36.594
68.397,4,4,3.612,-0.323,-37.643
68.5,4,4,3.64,-0.342,-38.784
68.597,4,4,3.664,-0.359,-39.798
68.696,4,4,3.686,-0.376,-40.771
68.795,4,4,3.708,-0.393,-41.818
68.899,4,4,3.732,-0.412,-42.957
69.003,4,4,3.757,-0.433,-44.262
69.104,4,4,3.778,-0.45,-45.355
69.195,4,4,3.797,-0.467,-46.396
69.297,4,4,3.817,-0.486,-47.672
69.395,4,4,3.837,-0.505,-48.896
69.495,4,4,3.856,-0.524,-50.135
69.597,4,4,3.875,-0.544,-51.396
69.696,4,4,3.893,-0.564,-52.639
69.795,4,4,3.909,-0.582,-53.752
69.894,4,4,3.926,-0.602,-54.911
69.998,4,4,3.942,-0.622,-56.082
70.095,4,4,3.957,-0.641,-57.097
70.198,4,4,3.972,-0.661,-58.059
70.301,4,4,3.987,-0.683,-59.048
70.398,4,4,3.999,-0.701,-59.776
70.504,4,4,4.012,-0.721,-60.535
70.594,4,4,4.023,-0.739,-61.184
70.698,4,4,4.036,-0.759,-61.901
70.797,4,4,4.047,-0.779,-62.561
70.894,4,4,4.058,-0.797,-63.134
71.0,4,4,4.07,-0.818,-63.759
71.096,4,4,4.079,-0.835,-64.239
71.196,4,4,4.089,-0.854,-64.731
71.297,4,4,4.099,-0.874,-65.208
71.4,4,4,4.108,-0.892,-65.621
71.494,4,4,4.117,-0.91,-65.946
71.594,4,4,4.125,-0.929,-66.221
71.695,4,4,4.133,-0.946,-66.412
71.795,4,4,4.141,-0.964,-66.543
71.895,4,4,4.149,-0.981,-66.595
71.999,4,4,4.156,-0.999,-66.574
72.095,4,4,4.163,-1.015,-66.484
72.199,4,4,4.17,-1.032,-66.309
72.312,4,4,4.178,-1.05,-66.04
72.396,4,4,4.183,-1.064,-65.759
72.497,4,4,4.19,-1.079,-65.393
72.594,4,4,4.196,-1.094,-64.955
72.699,4,4,4.203,-1.113,-64.332
72.801,4,4,4.208,-1.125,-63.82
72.896,4,4,4.214,-1.139,-63.203
72.994,4,4,4.22,-1.153,-62.525
73.096,4,4,4.226,-1.167,-61.729
73.194,4,4,4.232,-1.182,-60.879
73.299,4,4,4.238,-1.195,-60.154
73.401,4,4,4.244,-1.209,-59.368
73.495,4,4,4.249,-1.22,-58.66
73.608,4,4,4.256,-1.234,-57.773
73.694,4,4,4.261,-1.244,-57.149
73.795,4,4,4.267,-1.255,-56.422
73.901,4,4,4.274,-1.268,-55.571
73.995,4,4,4.279,-1.277,-54.899
74.096,4,4,4.285,-1.288,-54.09
74.208,4,4,4.292,-1.301,-53.036
74.298,4,4,4.296,-1.308,-52.391
74.399,4,4,4.302,-1.318,-51.505
74.5,4,4,4.306,-1.326,-50.716
74.598,4,4,4.312,-1.334,-49.846
74.696,4,4,4.317,-1.343,-48.937
74.797,4,4,4.322,-1.351,-48.073
74.896,4,4,4.327,-1.358,-47.166
75.0,4,4,4.332,-1.366,-46.172
75.095,4,4,4.336,-1.373,-45.357
75.2,4,4,4.341,-1.38,-44.367
75.295,4,4,4.345,-1.386,-43.516
75.394,4,4,4.349,-1.392,-42.613
75.502,4,4,4.354,-1.399,-41.507
75.595,4,4,4.357,-1.403,-40.806
75.695,4,4,4.361,-1.409,-39.818
75.795,4,4,4.365,-1.414,-38.948
75.904,4,4,4.368,-1.419,-38.083
75.994,4,4,4.371,-1.423,-37.276
76.096,4,4,4.374,-1.427,-36.468
76.196,4,4,4.377,-1.431,-35.541
76.298,4,4,4.38,-1.434,-34.782
76.394,4,4,4.382,-1.437,-34.104
76.496,4,4,4.384,-1.44,-33.343
76.606,4,4,4.386,-1.443,-32.552
76.694,4,4,4.388,-1.446,-31.876
76.8,4,4,4.389,-1.448,-31.241
76.898,4,4,4.391,-1.45,-30.579
77.0,4,4,4.392,-1.452,-30.011
77.095,4,4,4.392,-1.454,-29.459
77.197,4,4,4.393,-1.455,-28.973
77.297,4,4,4.394,-1.456,-28.544
77.416,4,4,4.394,-1.457,-28.134
77.495,4,4,4.395,-1.458,-27.92
77.599,4,4,4.395,-1.458,-27.712
77.694,4,4,4.395,-1.458,-27.587
77.798,4,4,4.395,-1.459,-27.533
77.894,4,4,4.395,-1.459,-27.519
77.94,4,5,4.396,-1.46,-27.534
78.004,4,5,4.414,-1.471,-27.518
78.095,4,5,4.447,-1.49,-26.669
78.194,4,5,4.484,-1.51,-25.549
78.295,4,5,4.521,-1.529,-24.487
78.394,4,5,4.56,-1.549,-23.427
78.498,4,5,4.597,-1.566,-22.495
78.596,4,5,4.637,-1.584,-21.585
78.697,4,5,4.673,-1.599,-20.882
78.794,4,5,4.709,-1.614,-20.243
78.895,4,5,4.747,-1.629,-19.625
78.994,4,5,4.784,-1.643,-19.134
79.095,4,5,4.823,-1.657,-18.683
79.195,4,5,4.859,-1.669,-18.31
79.297,4,5,4.898,-1.683,-17.979
79.395,4,5,4.933,-1.694,-17.728
79.494,4,5,4.97,-1.706,-17.524
79.594,4,5,5.006,-1.718,-17.379
79.698,4,5,5.044,-1.73,-17.308
79.795,4,5,5.079,-1.741,-17.329
79.9,4,5,5.117,-1.753,-17.457
79.995,4,5,5.15,-1.762,-17.649
80.095,4,5,5.186,-1.773,-17.955
80.199,4,5,5.221,-1.784,-18.348
80.297,4,5,5.255,-1.795,-18.781
80.395,4,5,5.292,-1.806,-19.289
80.497,4,5,5.325,-1.817,-19.812
80.594,4,5,5.358,-1.828,-20.358
80.698,4,5,5.39,-1.839,-20.91
80.796,4,5,5.422,-1.85,-21.53
80.895,4,5,5.459,-1.864,-22.309
80.994,4,5,5.486,-1.874,-22.946
81.095,4,5,5.518,-1.886,-23.741
81.196,4,5,5.549,-1.899,-24.596
81.294,4,5,5.579,-1.911,-25.454
81.394,4,5,5.609,-1.923,-26.492
81.497,4,5,5.642,-1.938,-27.816
81.597,4,5,5.669,-1.95,-28.948
81.695,4,5,5.697,-1.963,-30.222
81.794,4,5,5.725,-1.977,-31.56
81.896,4,5,5.753,-1.992,-33.001
82.002,4,5,5.783,-2.009,-34.65
82.096,4,5,5.806,-2.022,-35.916
82.205,4,5,5.834,-2.039,-37.578
82.299,4,5,5.858,-2.055,-39.101
82.397,4,5,5.881,-2.071,-40.364
82.495,4,5,5.906,-2.09,-41.729
82.6,4,5,5.928,-2.106,-42.926
82.695,4,5,5.948,-2.123,-44.142
82.8,4,5,5.972,-2.143,-45.555
82.897,4,5,5.991,-2.16,-46.725
82.996,4,5,6.012,-2.179,-48.047
83.096,4,5,6.032,-2.199,-49.389
83.194,4,5,6.052,-2.219,-50.723
83.298,4,5,6.072,-2.24,-52.132
83.394,4,5,6.085,-2.254,-53.102
83.5,4,5,6.103,-2.275,-54.524
83.597,4,5,6.121,-2.296,-55.893
83.701,4,5,6.136,-2.315,-57.076
83.801,4,5,6.151,-2.335,-58.383
83.894,4,5,6.164,-2.353,-59.518
83.996,4,5,6.178,-2.373,-60.777
84.096,4,5,6.191,-2.393,-61.993
84.199,4,5,6.204,-2.412,-63.13
84.296,4,5,6.216,-2.433,-64.248
84.4,4,5,6.226,-2.452,-65.199
84.496,4,5,6.237,-2.47,-66.102
84.594,4,5,6.247,-2.49,-66.967
84.694,4,5,6.256,-2.509,-67.719
84.795,4,5,6.265,-2.528,-68.407
84.905,4,5,6.274,-2.548,-69.053
84.998,4,5,6.282,-2.566,-69.571
85.095,4,5,6.289,-2.584,-69.991
85.194,4,5,6.296,-2.602,-70.367
85.299,4,5,6.304,-2.622,-70.716
85.397,4,5,6.31,-2.639,-70.969
85.495,4,5,6.317,-2.657,-71.179
85.6,4,5,6.323,-2.675,-71.336
85.696,4,5,6.329,-2.692,-71.427
85.797,4,5,6.335,-2.71,-71.465
85.895,4,5,6.34,-2.726,-71.444
85.995,4,5,6.346,-2.742,-71.364
86.095,4,5,6.351,-2.759,-71.228
86.197,4,5,6.357,-2.776,-70.991
86.297,4,5,6.362,-2.793,-70.647
86.406,4,5,6.366,-2.807,-70.271
86.495,4,5,6.37,-2.821,-69.83
86.601,4,5,6.375,-2.836,-69.249
86.694,4,5,6.379,-2.849,-68.663
86.796,4,5,6.383,-2.864,-67.938
86.895,4,5,6.387,-2.877,-67.167
86.998,4,5,6.392,-2.893,-66.115
87.094,4,5,6.395,-2.903,-65.381
87.194,4,5,6.399,-2.916,-64.382
87.298,4,5,6.403,-2.93,-63.124
87.394,4,5,6.407,-2.941,-62.058
87.498,4,5,6.412,-2.954,-60.703
87.596,4,5,6.415,-2.965,-59.524
87.696,4,5,6.42,-2.977,-58.14
87.798,4,5,6.424,-2.988,-56.708
87.899,4,5,6.428,-2.999,-55.307
87.997,4,5,6.432,-3.01,-53.709
88.099,4,5,6.436,-3.019,-52.346
88.195,4,5,6.44,-3.028,-50.886
88.314,4,5,6.446,-3.04,-48.972
88.395,4,5,6.449,-3.047,-47.74
88.497,4,5,6.454,-3.056,-46.078
88.596,4,5,6.458,-3.064,-44.6
88.695,4,5,6.462,-3.071,-43.072
88.796,4,5,6.466,-3.079,-41.363
88.896,4,5,6.47,-3.086,-39.955
88.994,4,5,6.474,-3.093,-38.441
89.099,4,5,6.478,-3.099,-36.88
89.194,4,5,6.482,-3.105,-35.58
89.294,4,5,6.486,-3.11,-34.294
89.399,4,5,6.489,-3.115,-33.02
89.498,4,5,6.493,-3.12,-31.743
89.601,4,5,6.496,-3.124,-30.583
89.694,4,5,6.498,-3.128,-29.547
89.798,4,5,6.501,-3.131,-28.403
89.897,4,5,6.504,-3.135,-27.248
90.011,4,5,6.507,-3.139,-26.086
90.107,4,5,6.509,-3.142,-25.247
90.195,4,5,6.512,-3.145,-24.264
90.295,4,5,6.514,-3.146,-23.845
90.412,4,5,6.516,-3.149,-23.067
90.495,4,5,6.518,-3.15,-22.639
90.599,4,5,6.519,-3.152,-22.075
90.698,4,5,6.521,-3.153,-21.62
90.795,4,5,6.522,-3.155,-21.233
90.896,4,5,6.523,-3.156,-20.835
90.996,4,5,6.524,-3.156,-20.555
91.094,4,5,6.524,-3.157,-20.304
91.195,4,5,6.524,-3.157,-20.114
91.295,4,5,6.524,-3.158,-20.016
91.395,4,5,6.525,-3.158,-19.985
91.441,4,6,6.525,-3.158,-19.993
91.496,4,6,6.539,-3.166,-20.022
91.597,4,6,6.58,-3.183,-19.001
91.702,4,6,6.628,-3.202,-16.752
91.796,4,6,6.668,-3.217,-14.859
91.895,4,6,6.713,-3.232,-12.816
91.996,4,6,6.758,-3.245,-10.87
92.097,4,6,6.808,-3.257,-8.655
92.197,4,6,6.853,-3.267,-6.561
92.294,4,6,6.894,-3.274,-4.782
92.406,4,6,6.946,-3.281,-2.614
92.499,4,6,6.989,-3.285,-1.11
92.598,4,6,7.03,-3.288,0.224
92.696,4,6,7.076,-3.289,1.643
92.813,4,6,7.128,-3.29,3.089
92.894,4,6,7.16,-3.289,3.927
92.995,4,6,7.211,-3.287,5.012
93.094,4,6,7.247,-3.285,5.765
93.198,4,6,7.293,-3.282,6.788
93.295,4,6,7.335,-3.278,7.825
93.408,4,6,7.384,-3.273,9.221
93.495,4,6,7.421,-3.269,10.353
93.607,4,6,7.471,-3.262,12.02
93.696,4,6,7.506,-3.257,13.381
93.801,4,6,7.549,-3.249,15.176
93.894,4,6,7.586,-3.242,16.671
93.995,4,6,7.625,-3.232,18.398
94.099,4,6,7.668,-3.221,20.369
94.196,4,6,7.703,-3.211,22.132
94.297,4,6,7.742,-3.198,24.139
94.394,4,6,7.777,-3.185,26.121
94.496,4,6,7.814,-3.17,28.257
94.596,4,6,7.849,-3.155,30.439
94.695,4,6,7.884,-3.138,32.577
94.797,4,6,7.92,-3.119,34.821
94.894,4,6,7.955,-3.098,37.113
94.995,4,6,7.986,-3.079,39.17
95.094,4,6,8.02,-3.055,41.547
95.194,4,6,8.047,-3.035,43.438
95.298,4,6,8.077,-3.01,45.494
95.4,4,6,8.107,-2.984,47.631
95.497,4,6,8.131,-2.962,49.404
95.596,4,6,8.156,-2.938,51.556
95.695,4,6,8.181,-2.911,53.797
95.797,4,6,8.204,-2.885,56.034
95.894,4,6,8.224,-2.861,57.983
96.003,4,6,8.247,-2.83,60.385
96.096,4,6,8.264,-2.805,62.299
96.194,4,6,8.281,-2.779,64.297
96.304,4,6,8.301,-2.747,66.71
96.395,4,6,8.315,-2.721,68.594
96.496,4,6,8.33,-2.689,70.78
96.596,4,6,8.343,-2.661,72.647
96.696,4,6,8.356,-2.63,74.557
96.795,4,6,8.366,-2.6,76.086
96.904,4,6,8.376,-2.568,77.504
96.995,4,6,8.384,-2.539,78.694
97.097,4,6,8.392,-2.51,79.855
97.194,4,6,8.399,-2.481,80.934
97.294,4,6,8.405,-2.449,82.051
97.394,4,6,8.411,-2.422,82.929
97.496,4,6,8.416,-2.39,83.873
97.597,4,6,8.42,-2.362,84.623
97.694,4,6,8.424,-2.334,85.341
97.794,4,6,8.427,-2.305,86.017
97.895,4,6,8.43,-2.277,86.601
97.997,4,6,8.432,-2.249,87.096
98.095,4,6,8.434,-2.221,87.48
98.197,4,6,8.436,-2.193,87.751
98.305,4,6,8.437,-2.162,87.881
98.394,4,6,8.438,-2.138,87.862
98.503,4,6,8.438,-2.108,87.693
98.6,4,6,8.439,-2.083,87.478
98.701,4,6,8.44,-2.056,87.202
98.795,4,6,8.441,-2.03,86.911
98.894,4,6,8.441,-2.006,86.6
99.0,4,6,8.442,-1.978,86.249
99.095,4,6,8.444,-1.952,85.871
99.203,4,6,8.445,-1.927,85.455
99.295,4,6,8.446,-1.903,85.013
99.397,4,6,8.447,-1.879,84.51
99.494,4,6,8.449,-1.853,83.915
99.595,4,6,8.45,-1.83,83.34
99.696,4,6,8.452,-1.806,82.662
99.795,4,6,8.454,-1.782,81.922
99.896,4,6,8.456,-1.759,81.135
100.002,4,6,8.458,-1.735,80.226
100.096,4,6,8.461,-1.713,79.318
100.201,4,6,8.464,-1.689,78.258
100.298,4,6,8.467,-1.666,77.194
100.405,4,6,8.47,-1.643,76.037
100.498,4,6,8.473,-1.621,74.828
100.597,4,6,8.477,-1.599,73.518
100.695,4,6,8.481,-1.581,72.239
100.796,4,6,8.485,-1.56,70.709
100.919,4,6,8.491,-1.533,68.606
100.997,4,6,8.494,-1.519,67.382
101.096,4,6,8.499,-1.501,65.766
101.201,4,6,8.505,-1.478,63.609
101.309,4,6,8.511,-1.461,61.859
101.405,4,6,8.517,-1.443,59.9
101.497,4,6,8.523,-1.427,58.156
101.605,4,6,8.53,-1.41,56.204
101.707,4,6,8.537,-1.394,54.3
101.797,4,6,8.544,-1.38,52.583
101.901,4,6,8.552,-1.363,50.463
101.998,4,6,8.559,-1.35,48.663
102.101,4,6,8.568,-1.335,46.416
102.199,4,6,8.575,-1.323,44.59
102.306,4,6,8.585,-1.308,42.348
102.396,4,6,8.593,-1.298,40.793
102.496,4,6,8.602,-1.286,39.005
102.594,4,6,8.612,-1.274,37.246
102.696,4,6,8.623,-1.262,35.273
102.797,4,6,8.632,-1.252,33.651
102.894,4,6,8.642,-1.241,31.731
102.997,4,6,8.653,-1.232,29.928
103.097,4,6,8.663,-1.222,28.143
103.194,4,6,8.673,-1.214,26.452
103.298,4,6,8.685,-1.205,24.642
103.398,4,6,8.695,-1.197,23.037
103.496,4,6,8.705,-1.19,21.64
103.595,4,6,8.715,-1.184,20.208
103.698,4,6,8.726,-1.178,18.801
103.796,4,6,8.736,-1.172,17.446
103.894,4,6,8.745,-1.167,16.372
103.994,4,6,8.755,-1.162,15.265
104.095,4,6,8.765,-1.158,14.211
104.198,4,6,8.774,-1.154,13.26
104.294,4,6,8.783,-1.151,12.506
104.397,4,6,8.792,-1.147,11.736
104.494,4,6,8.8,-1.145,11.161
104.599,4,6,8.809,-1.142,10.617
104.695,4,6,8.817,-1.14,10.214
104.798,4,6,8.824,-1.138,9.904
104.895,4,6,8.832,-1.137,9.707
104.997,4,6,8.839,-1.135,9.607
105.095,4,6,8.846,-1.134,9.618
105.196,4,6,8.852,-1.133,9.733
105.296,4,6,8.858,-1.133,9.934
105.396,4,6,8.864,-1.132,10.17
105.495,4,6,8.87,-1.131,10.408
105.597,4,6,8.876,-1.131,10.647
105.694,4,6,8.881,-1.13,10.866
105.796,4,6,8.886,-1.13,11.102
105.897,4,6,8.89,-1.129,11.303
105.999,4,6,8.895,-1.128,11.507
106.099,4,6,8.9,-1.128,11.724
106.194,4,6,8.903,-1.127,11.881
106.302,4,6,8.907,-1.127,12.077
106.398,4,6,8.91,-1.126,12.24
106.495,4,6,8.914,-1.126,12.397
106.606,4,6,8.917,-1.126,12.558
106.696,4,6,8.919,-1.125,12.682
106.795,4,6,8.922,-1.125,12.811
106.896,4,6,8.924,-1.125,12.929
106.995,4,6,8.926,-1.124,13.033
107.095,4,6,8.928,-1.124,13.132
107.199,4,6,8.929,-1.124,13.22
107.294,4,6,8.931,-1.124,13.279
107.397,4,6,8.932,-1.124,13.335
107.503,4,6,8.932,-1.123,13.381
107.594,4,6,8.933,-1.123,13.405
107.694,4,6,8.933,-1.123,13.419
107.795,4,6,8.933,-1.123,13.422
107.835,5,3,8.934,-1.123,13.431
107.894,5,3,8.949,-1.118,13.368
108.001,5,3,8.985,-1.107,12.088
108.115,5,3,9.027,-1.094,9.527
108.202,5,3,9.059,-1.086,7.578
108.294,5,3,9.089,-1.08,5.782
108.399,5,3,9.126,-1.073,3.643
108.506,5,3,9.168,-1.067,1.236
108.595,5,3,9.199,-1.064,-0.438
108.697,5,3,9.235,-1.062,-2.325
108.81,5,3,9.278,-1.061,-4.358
108.898,5,3,9.31,-1.061,-5.651
109.063,5,3,9.369,-1.065,-7.66
109.117,5,3,9.389,-1.066,-8.292
109.194,5,3,9.414,-1.069,-9.111
109.294,5,3,9.448,-1.072,-10.297
109.395,5,3,9.484,-1.077,-11.51
109.505,5,3,9.521,-1.083,-12.905
109.599,5,3,9.552,-1.088,-14.142
109.702,5,3,9.586,-1.094,-15.556
109.795,5,3,9.616,-1.101,-16.919
109.896,5,3,9.652,-1.109,-18.618
109.995,5,3,9.68,-1.116,-20.03
110.095,5,3,9.712,-1.125,-21.989
110.195,5,3,9.743,-1.134,-24.075
110.294,5,3,9.771,-1.143,-26.065
110.394,5,3,9.801,-1.154,-28.292
110.502,5,3,9.833,-1.167,-30.766
110.595,5,3,9.859,-1.179,-32.956
110.696,5,3,9.886,-1.192,-35.307
110.794,5,3,9.912,-1.206,-37.671
110.894,5,3,9.938,-1.222,-40.135
110.994,5,3,9.963,-1.238,-42.575
111.096,5,3,9.99,-1.257,-45.091
111.198,5,3,10.01,-1.274,-46.906
111.296,5,3,10.031,-1.292,-48.78
111.396,5,3,10.051,-1.311,-50.767
111.494,5,3,10.071,-1.331,-52.724
111.598,5,3,10.091,-1.351,-54.745
111.701,5,3,10.109,-1.372,-56.707
111.797,5,3,10.126,-1.393,-58.645
111.898,5,3,10.142,-1.413,-60.406
112.007,5,3,10.159,-1.437,-62.478
112.095,5,3,10.172,-1.456,-64.229
112.196,5,3,10.186,-1.479,-66.229
112.295,5,3,10.198,-1.5,-67.938
112.395,5,3,10.211,-1.524,-69.807
112.497,5,3,10.222,-1.546,-71.442
112.603,5,3,10.232,-1.57,-73.134
112.696,5,3,10.241,-1.591,-74.769
112.795,5,3,10.25,-1.613,-76.338
112.896,5,3,10.257,-1.633,-77.722
112.998,5,3,10.264,-1.655,-79.106
113.096,5,3,10.27,-1.677,-80.368
113.198,5,3,10.275,-1.699,-81.531
113.296,5,3,10.28,-1.719,-82.425
113.395,5,3,10.284,-1.74,-83.252
113.502,5,3,10.288,-1.763,-84.052
113.595,5,3,10.291,-1.786,-84.681
113.698,5,3,10.293,-1.802,-85.102
113.797,5,3,10.295,-1.822,-85.562
113.895,5,3,10.297,-1.841,-85.892
113.995,5,3,10.299,-1.861,-86.115
114.095,5,3,10.301,-1.883,-86.259
114.194,5,3,10.302,-1.9,-86.294
114.298,5,3,10.303,-1.92,-86.249
114.394,5,3,10.304,-1.938,-86.12
114.509,5,3,10.305,-1.96,-85.85
114.598,5,3,10.306,-1.976,-85.59
114.703,5,3,10.307,-1.994,-85.245
114.797,5,3,10.308,-2.013,-84.889
114.896,5,3,10.309,-2.028,-84.56
114.995,5,3,10.31,-2.045,-84.179
115.094,5,3,10.311,-2.062,-83.791
115.199,5,3,10.312,-2.08,-83.329
115.297,5,3,10.313,-2.095,-82.915
115.395,5,3,10.314,-2.111,-82.464
115.495,5,3,10.315,-2.126,-81.977
115.594,5,3,10.317,-2.141,-81.482
115.705,5,3,10.318,-2.159,-80.856
115.794,5,3,10.32,-2.172,-80.399
115.896,5,3,10.321,-2.187,-79.808
115.994,5,3,10.323,-2.201,-79.202
116.097,5,3,10.325,-2.216,-78.541
116.196,5,3,10.326,-2.229,-77.906
116.294,5,3,10.328,-2.243,-77.247
116.402,5,3,10.33,-2.258,-76.454
116.494,5,3,10.332,-2.27,-75.798
116.597,5,3,10.334,-2.283,-74.998
116.697,5,3,10.336,-2.296,-74.193
116.803,5,3,10.338,-2.309,-73.354
116.895,5,3,10.34,-2.32,-72.592
116.999,5,3,10.343,-2.335,-71.511
117.094,5,3,10.345,-2.343,-70.868
117.198,5,3,10.347,-2.355,-70.012
117.296,5,3,10.35,-2.366,-69.194
117.394,5,3,10.353,-2.378,-68.275
117.496,5,3,10.355,-2.388,-67.366
117.595,5,3,10.358,-2.398,-66.425
117.697,5,3,10.36,-2.409,-65.377
117.797,5,3,10.363,-2.419,-64.442
117.894,5,3,10.365,-2.427,-63.606
117.995,5,3,10.368,-2.436,-62.676
118.097,5,3,10.371,-2.445,-61.637
118.197,5,3,10.373,-2.452,-60.698
118.299,5,3,10.375,-2.46,-59.65
118.399,5,3,10.378,-2.468,-58.535
118.494,5,3,10.38,-2.474,-57.653
118.595,5,3,10.383,-2.482,-56.574
118.694,5,3,10.385,-2.489,-55.506
118.802,5,3,10.387,-2.495,-54.507
118.897,5,3,10.389,-2.501,-53.529
118.995,5,3,10.392,-2.506,-52.515
119.095,5,3,10.394,-2.511,-51.609
119.195,5,3,10.396,-2.517,-50.66
119.294,5,3,10.398,-2.522,-49.738
119.394,5,3,10.399,-2.526,-48.844
119.496,5,3,10.401,-2.531,-47.933
119.599,5,3,10.403,-2.535,-47.022
119.696,5,3,10.405,-2.539,-46.185
119.796,5,3,10.406,-2.542,-45.458
119.896,5,3,10.408,-2.546,-44.613
119.995,5,3,10.409,-2.549,-43.949
120.094,5,3,10.411,-2.551,-43.278
120.195,5,3,10.412,-2.554,-42.564
120.294,5,3,10.413,-2.556,-42.02
120.396,5,3,10.414,-2.559,-41.462
120.495,5,3,10.415,-2.561,-40.935
120.594,5,3,10.416,-2.563,-40.397
120.71,5,3,10.416,-2.564,-40.077
120.796,5,3,10.417,-2.565,-39.764
120.894,5,3,10.417,-2.566,-39.483
120.998,5,3,10.418,-2.567,-39.283
121.101,5,3,10.418,-2.567,-39.12
121.195,5,3,10.418,-2.568,-39.024
121.294,5,3,10.418,-2.568,-38.976
121.414,5,3,10.419,-2.568,-38.963
121.448,5,4,10.419,-2.568,-38.963
121.503,5,4,10.433,-2.581,-39.069
121.599,5,4,10.463,-2.603,-39.968
121.695,5,4,10.496,-2.629,-41.103
